Date,Department,NetTotalAmount,Requests,PO_count,RR_count,StudentsEnrolled_mean,StudentsEnrolled_last,ProgramCount_max,AccreditationAudit_any,GovtFundingChange_mean,TuitionPolicy_mode,month,quarter,year,is_fy_end,EnrollMoM_pct,EnrollYoY_pct,lag_1,lag_3,lag_12,roll3_mean,roll3_std,roll12_mean,roll12_std
2023-04-01,IDEALS,35828.76,2.0,2.0,2.0,468.5,515.0,0.0,0.0,0.96,Freeze,4,2,2023,0,14.955357142857139,12.200435729847502,34784.02,76992.71,60570.81,42158.84666666667,31794.534103758062,50336.85,33262.97939271144
2023-05-01,IDEALS,12694.98,1.0,1.0,1.0,499.0,499.0,0.0,0.0,1.02,Freeze,5,2,2023,0,-3.1067961165048508,2.0449897750511203,35828.76,14699.81,31400.46,28437.53,11908.676816326002,48275.01249999999,33337.69424121622
2023-06-01,IDEALS,11319.08,1.0,1.0,1.0,495.0,495.0,0.0,0.0,1.03,Decrease,6,2,2023,0,-0.8016032064128265,-2.3668639053254448,12694.98,34784.02,48858.700000000004,27769.25333333333,13065.15050862154,46716.2225,34611.41522937934
2023-07-01,IDEALS,80336.06,7.0,7.0,7.0,464.42857142857144,468.0,0.0,0.0,1.002857142857143,Freeze,7,3,2023,0,-5.454545454545457,7.586206896551717,11319.08,35828.76,9020.67,19947.606666666667,13770.677129325686,43587.92083333333,36066.07942689854
2023-09-01,IDEALS,7230.69,1.0,1.0,1.0,443.0,443.0,0.0,0.0,0.98,Freeze,9,3,2023,0,-5.341880341880345,-6.342494714587743,80336.06,12694.98,51994.99,34783.37333333333,39455.78185914118,49530.869999999995,35726.346405022116
2023-10-01,IDEALS,23113.670000000002,2.0,2.0,2.0,461.5,430.0,0.0,0.0,1.085,Freeze,10,4,2023,0,-2.934537246049662,4.622871046228716,7230.69,11319.08,112989.94,32961.943333333336,41078.083337203476,45800.511666666665,37726.69245927654
2024-01-01,IDEALS,71701.31,5.0,5.0,5.0,472.6,525.0,0.0,0.0,0.9780000000000001,Decrease,1,1,2024,0,22.093023255813947,6.275303643724706,23113.670000000002,80336.06,36589.88,36893.473333333335,38451.4111007416,38310.8225,31598.999901282878
2024-02-01,IDEALS,75227.64,4.0,4.0,4.0,464.5,500.0,0.0,0.0,1.07,Freeze,2,1,2024,0,-4.761904761904767,-1.3806706114398382,71701.31,7230.69,22239.25,34015.223333333335,33589.40472240814,41236.775,33018.856015624966
2024-03-01,IDEALS,65183.46,5.0,5.0,5.0,476.0,462.0,0.0,0.0,0.994,Decrease,3,1,2024,0,-7.599999999999996,2.212389380530966,75227.64,23113.670000000002,103900.96,56680.87333333333,29123.471728714532,45652.47416666666,33781.632362926146
2024-04-01,IDEALS,44154.58,3.0,3.0,3.0,445.6666666666667,446.0,0.0,0.0,1.0066666666666666,Freeze,4,2,2024,0,-3.463203463203468,-4.086021505376348,65183.46,71701.31,76992.71,70704.13666666667,5095.7976765797175,42426.01583333333,29258.780253840658
2024-06-01,IDEALS,22954.66,2.0,2.0,2.0,480.0,474.0,0.0,0.0,1.06,Decrease,6,2,2024,0,6.278026905829592,4.175824175824183,44154.58,75227.64,14699.81,61521.89333333333,15856.830303744031,39689.505,27194.76575864438
2024-08-01,IDEALS,27243.45,2.0,2.0,2.0,491.5,528.0,0.0,0.0,1.04,Freeze,8,3,2024,0,11.392405063291132,17.85714285714286,22954.66,65183.46,34784.02,44097.56666666667,21114.457730430462,40377.40916666667,26603.14363962154
2024-09-01,IDEALS,12978.06,1.0,1.0,1.0,448.0,448.0,0.0,0.0,0.9,Freeze,9,3,2024,0,-15.151515151515149,-13.009708737864079,27243.45,44154.58,35828.76,31450.896666666667,11208.751384129919,39749.02833333333,26835.316448792506
2024-10-01,IDEALS,13400.15,1.0,1.0,1.0,462.0,462.0,0.0,0.0,1.05,Freeze,10,4,2024,0,3.125,-7.414829659318634,12978.06,22954.66,12694.98,21058.72333333333,7319.239704097288,37844.80333333333,27927.307694126634
2024-11-01,IDEALS,23855.59,2.0,2.0,2.0,467.5,445.0,0.0,0.0,1.025,Freeze,11,4,2024,0,-3.6796536796536827,-10.1010101010101,13400.15,27243.45,11319.08,17873.886666666665,8117.023948777907,37903.5675,27870.260607497716
2024-12-01,IDEALS,16013.93,1.0,1.0,1.0,493.0,493.0,0.0,0.0,1.07,Freeze,12,4,2024,1,10.786516853932593,5.341880341880345,23855.59,12978.06,80336.06,16744.600000000002,6161.91318318432,38948.276666666665,27004.678683712416
2025-01-01,IDEALS,55453.61,3.0,3.0,3.0,490.0,491.0,0.0,0.0,0.9766666666666667,Freeze,1,1,2025,0,-0.40567951318458695,10.835214446952591,16013.93,13400.15,7230.69,17756.556666666667,5441.1962997978735,33588.09916666667,24289.984828615154
2021-01-01,IFO,59149.01,4.0,4.0,4.0,683.0,661.0,0.0,0.0,0.995,Freeze,1,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,IFO,21681.879999999997,2.0,2.0,2.0,653.0,646.0,0.0,0.0,1.04,Freeze,2,1,2021,0,-2.26928895612708,0.0,59149.01,0.0,0.0,59149.01,0.0,59149.01,0.0
2021-03-01,IFO,15430.59,1.0,1.0,1.0,723.0,723.0,0.0,0.0,1.08,Freeze,3,1,2021,0,11.919504643962853,0.0,21681.879999999997,0.0,0.0,40415.445,26493.261694597935,40415.445,26493.261694597935
2021-04-01,IFO,42060.68,3.0,3.0,3.0,678.6666666666666,665.0,0.0,0.0,1.0433333333333332,Decrease,4,2,2021,0,-8.022130013831264,0.0,15430.59,59149.01,0.0,32087.16,23643.761349093762,32087.16,23643.761349093762
2021-05-01,IFO,29432.58,1.0,1.0,1.0,627.0,627.0,0.0,0.0,0.92,Freeze,5,2,2021,0,-5.714285714285716,0.0,42060.68,21681.879999999997,0.0,26391.05,13925.610755679625,34580.54,19938.72469474582
2021-06-01,IFO,31477.239999999998,3.0,3.0,3.0,688.3333333333334,713.0,0.0,0.0,0.9833333333333334,Freeze,6,2,2021,0,13.716108452950548,0.0,29432.58,15430.59,0.0,28974.61666666667,13320.950460197402,33550.948,17420.242686942398
2021-07-01,IFO,53580.59,4.0,4.0,4.0,661.5,634.0,0.0,0.0,1.0325,Freeze,7,3,2021,0,-11.079943899018229,0.0,31477.239999999998,42060.68,0.0,34323.5,6778.135760900632,33205.33,15604.121091209208
2021-08-01,IFO,34950.83,3.0,3.0,3.0,645.6666666666666,645.0,0.0,0.0,0.9899999999999999,Freeze,8,3,2021,0,1.7350157728706517,0.0,53580.59,29432.58,0.0,38163.47,13390.700147852609,36116.08142857143,16193.038000226547
2021-10-01,IFO,24200.26,1.0,1.0,1.0,722.0,722.0,0.0,0.0,1.05,Decrease,10,4,2021,0,11.93798449612402,0.0,34950.83,31477.239999999998,0.0,40002.886666666665,11886.20956100107,35970.425,14997.499613464144
2021-11-01,IFO,10524.67,1.0,1.0,1.0,677.0,677.0,0.0,0.0,1.02,Increase,11,4,2021,0,-6.232686980609414,0.0,24200.26,53580.59,0.0,37577.22666666667,14865.208283614236,34662.62888888889,14567.166723080061
2021-12-01,IFO,12781.3,1.0,1.0,1.0,713.0,713.0,0.0,0.0,0.99,Freeze,12,4,2021,1,5.317577548005903,0.0,10524.67,34950.83,0.0,23225.25333333333,12242.234337997028,32248.833000000002,15712.683214148336
2022-01-01,IFO,116804.4,6.0,6.0,6.0,693.1666666666666,712.0,0.0,0.0,1.0066666666666666,Increase,1,1,2022,0,-0.14025245441795509,0.0,12781.3,24200.26,0.0,15835.409999999998,7331.516308452177,30479.057272727274,16020.385132157147
2022-02-01,IFO,65527.21,4.0,4.0,4.0,658.25,658.0,0.0,0.0,0.9725,Freeze,2,1,2022,0,-7.584269662921351,-0.45385779122542047,116804.4,10524.67,59149.01,46703.456666666665,60719.6820389125,37672.83583333334,29228.856841794193
2022-03-01,IFO,26510.72,2.0,2.0,2.0,617.5,616.0,0.0,0.0,0.985,Freeze,3,1,2022,0,-6.382978723404253,-4.643962848297212,65527.21,12781.3,21681.879999999997,65037.636666666665,52013.278063769765,38204.3525,29708.94689060309
2022-04-01,IFO,28287.510000000002,2.0,2.0,2.0,653.5,624.0,0.0,0.0,0.975,Decrease,4,2,2022,0,1.298701298701288,-13.692946058091282,26510.72,116804.4,15430.59,69614.11,45285.36436524608,38606.755833333336,29496.752642613963
2022-05-01,IFO,96328.01,7.0,7.0,7.0,655.1428571428571,696.0,0.0,0.0,1.0071428571428573,Freeze,5,2,2022,0,11.538461538461542,4.6616541353383445,28287.510000000002,65527.21,42060.68,40108.48,22031.18521064402,39678.16583333333,28803.755626705242
2022-06-01,IFO,34429.3,3.0,3.0,3.0,665.0,646.0,0.0,0.0,0.9866666666666667,Increase,6,2,2022,0,-7.183908045977017,3.0303030303030276,96328.01,26510.72,29432.58,50375.41333333333,39806.03096244378,44200.44333333333,33144.77370723457
2022-07-01,IFO,47948.36,3.0,3.0,3.0,687.3333333333334,678.0,0.0,0.0,0.9733333333333333,Freeze,7,3,2022,0,4.9535603715170184,-4.908835904628328,34429.3,28287.510000000002,31477.239999999998,53014.94,37635.713368019206,44616.83666666667,32973.324092574745
2022-08-01,IFO,65519.24,5.0,5.0,5.0,676.6,667.0,0.0,0.0,0.974,Freeze,8,3,2022,0,-1.6224188790560423,5.205047318611977,47948.36,96328.01,53580.59,59568.556666666664,32544.343638258142,45989.43,32718.472703445237
2022-09-01,IFO,12866.46,1.0,1.0,1.0,698.0,698.0,0.0,0.0,1.02,Freeze,9,3,2022,0,4.647676161919034,8.217054263565892,65519.24,34429.3,34950.83,49298.966666666674,15588.91260084979,46984.3175,33148.96566512724
2022-10-01,IFO,8887.99,1.0,1.0,1.0,618.0,618.0,0.0,0.0,1.09,Freeze,10,4,2022,0,-11.46131805157593,-14.404432132963985,12866.46,47948.36,24200.26,42111.35333333334,26807.308621943634,45143.95333333334,34464.70298083886
2022-11-01,IFO,46662.57,4.0,4.0,4.0,644.25,617.0,0.0,0.0,0.9575,Freeze,11,4,2022,0,-0.16181229773463146,-8.862629246676512,8887.99,65519.24,10524.67,29091.230000000007,31610.235530683727,43867.93083333334,35576.155258662555
2023-01-01,IFO,56962.76,3.0,3.0,3.0,643.0,620.0,0.0,0.0,1.02,Freeze,1,1,2023,0,0.4862236628849326,-13.043478260869568,46662.57,12866.46,12781.3,22805.67333333334,20756.220629204956,46879.42249999999,33991.30775686956
2023-02-01,IFO,117605.02,7.0,7.0,7.0,659.1428571428571,669.0,0.0,0.0,1.002857142857143,Increase,2,1,2023,0,7.903225806451619,-6.0393258426966305,56962.76,8887.99,116804.4,37504.44,25312.04034567147,50561.21083333334,32313.55469371483
2023-03-01,IFO,85245.90000000001,4.0,4.0,4.0,654.75,651.0,0.0,0.0,1.005,Decrease,3,1,2023,0,-2.6905829596412523,-1.0638297872340385,117605.02,46662.57,65527.21,73743.45000000001,38332.77280158195,50627.92916666667,32463.24188000147
2023-04-01,IFO,41174.32,1.0,1.0,1.0,679.0,679.0,0.0,0.0,1.09,Decrease,4,2,2023,0,4.3010752688172005,10.22727272727273,85245.90000000001,56962.76,26510.72,86604.56000000001,30343.951493231743,52271.15333333333,33759.168336210096
2023-06-01,IFO,52889.520000000004,4.0,4.0,4.0,646.0,651.0,0.0,0.0,1.0025,Freeze,6,2,2023,0,-4.123711340206182,4.326923076923084,41174.32,117605.02,28287.510000000002,81341.74666666669,38364.629355177334,53493.119999999995,32998.78409381391
2023-07-01,IFO,10813.33,1.0,1.0,1.0,635.0,635.0,0.0,0.0,0.99,Freeze,7,3,2023,0,-2.457757296466978,-8.764367816091955,52889.520000000004,85245.90000000001,96328.01,59769.91333333334,22827.196504173116,55543.2875,32040.770312671142
2023-08-01,IFO,39768.01,4.0,4.0,4.0,659.5,632.0,0.0,0.0,1.02,Freeze,8,3,2023,0,-0.47244094488189115,-2.1671826625387025,10813.33,41174.32,34429.3,34959.05666666667,21715.744632778133,48417.06416666667,31652.51589183868
2023-09-01,IFO,27830.85,3.0,3.0,3.0,638.0,633.0,0.0,0.0,1.0566666666666666,Freeze,9,3,2023,0,0.15822784810126667,-6.63716814159292,39768.01,52889.520000000004,47948.36,34490.286666666674,21528.869313469117,48861.956666666665,31475.059137313317
2023-10-01,IFO,31406.960000000003,2.0,2.0,2.0,655.0,668.0,0.0,0.0,1.0,Freeze,10,4,2023,0,5.529225908372837,0.14992503748125774,27830.85,10813.33,65519.24,26137.39666666667,14551.433318396232,47185.497500000005,32058.496858904713
2023-11-01,IFO,16893.91,2.0,2.0,2.0,627.5,614.0,0.0,0.0,1.09,Freeze,11,4,2023,0,-8.083832335329344,-12.034383954154727,31406.960000000003,39768.01,12866.46,33001.94000000001,6126.329905963183,44342.8075,31796.34759431832
2023-12-01,IFO,30895.379999999997,2.0,2.0,2.0,636.0,596.0,0.0,0.0,0.985,Freeze,12,4,2023,1,-2.931596091205213,-3.5598705501618144,16893.91,27830.85,8887.99,25377.240000000005,7561.237107755486,44678.42833333334,31453.305578017156
2024-01-01,IFO,40470.46,3.0,3.0,3.0,630.6666666666666,629.0,0.0,0.0,1.0366666666666668,Freeze,1,1,2024,0,5.536912751677847,1.944894651539708,30895.379999999997,31406.960000000003,46662.57,26398.750000000004,8235.406249438978,46512.3775,29773.495321634393
2024-02-01,IFO,14238.7,1.0,1.0,1.0,615.0,615.0,0.0,0.0,0.96,Freeze,2,1,2024,0,-2.225755166931642,-0.8064516129032251,40470.46,16893.91,56962.76,29419.916666666668,11857.3256475325,45996.368333333325,29824.270598579114
2024-03-01,IFO,62616.28999999999,3.0,3.0,3.0,612.6666666666666,580.0,0.0,0.0,1.0333333333333334,Freeze,3,1,2024,0,-5.691056910569103,-13.303437967115094,14238.7,30895.379999999997,117605.02,28534.846666666668,13274.23807183418,42436.030000000006,30925.914298705444
2024-04-01,IFO,89528.23000000001,4.0,4.0,4.0,628.0,586.0,0.0,0.0,0.9775,Freeze,4,2,2024,0,1.0344827586206806,-9.984639016897079,62616.28999999999,40470.46,85245.90000000001,39108.48333333334,24217.535772295912,37853.635833333334,21374.197970668665
2024-05-01,IFO,45625.020000000004,4.0,4.0,4.0,629.0,639.0,0.0,0.0,0.96,Freeze,5,2,2024,0,9.044368600682585,-5.891016200294552,89528.23000000001,14238.7,41174.32,55461.07333333334,38151.35877089351,38210.496666666666,22254.986185688154
2024-06-01,IFO,36828.14,3.0,3.0,3.0,609.3333333333334,609.0,0.0,0.0,0.96,Freeze,6,2,2024,0,-4.694835680751175,-6.451612903225811,45625.020000000004,62616.28999999999,52889.520000000004,65923.18000000001,22137.628671113358,38581.38833333333,22345.77180128344
2024-07-01,IFO,11116.51,1.0,1.0,1.0,636.0,636.0,0.0,0.0,1.04,Decrease,7,3,2024,0,4.4334975369458185,0.15748031496063408,36828.14,89528.23000000001,10813.33,57327.13000000001,28231.70921749337,37242.94,21887.153999094808
2024-08-01,IFO,26961.09,2.0,2.0,2.0,665.5,662.0,0.0,0.0,1.065,Freeze,8,3,2024,0,4.088050314465419,4.746835443037978,11116.51,45625.020000000004,39768.01,31189.890000000003,17931.863062769,37268.205,21854.021913870205
2024-09-01,IFO,46178.66,4.0,4.0,4.0,612.0,599.0,0.0,0.0,0.9825,Freeze,9,3,2024,0,-9.5166163141994,-5.371248025276465,26961.09,36828.14,27830.85,24968.580000000005,12971.104478389609,36200.96166666666,22032.82779384554
2024-11-01,IFO,6191.63,1.0,1.0,1.0,605.0,605.0,0.0,0.0,0.95,Increase,11,4,2024,0,1.001669449081799,-9.431137724550897,46178.66,11116.51,31406.960000000003,28085.420000000002,17558.094404499,37729.94583333334,22035.802871816875
2024-12-01,IFO,84469.6,7.0,7.0,7.0,615.0,648.0,0.0,0.0,1.0,Freeze,12,4,2024,1,7.107438016528933,5.537459283387625,6191.63,26961.09,16893.91,26443.79333333334,19998.53341963436,35628.668333333335,23823.29551363878
2025-01-01,IFO,39004.64,3.0,3.0,3.0,629.6666666666666,655.0,0.0,0.0,0.9833333333333334,Freeze,1,1,2025,0,1.0802469135802406,9.899328859060397,84469.6,46178.66,30895.379999999997,45613.29666666667,39142.04738646451,41259.97583333333,26793.739850224687
2021-01-01,ITO,22310.690000000002,2.0,2.0,2.0,423.5,417.0,0.0,0.0,1.065,Decrease,1,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,ITO,30080.33,1.0,1.0,1.0,412.0,412.0,0.0,0.0,0.93,Freeze,2,1,2021,0,-1.1990407673860948,0.0,22310.690000000002,0.0,0.0,22310.690000000002,0.0,22310.690000000002,0.0
2021-03-01,ITO,75239.4,5.0,5.0,5.0,393.6,423.0,0.0,0.0,1.038,Freeze,3,1,2021,0,2.669902912621369,0.0,30080.33,0.0,0.0,26195.510000000002,5493.965131378247,26195.510000000002,5493.965131378247
2021-04-01,ITO,103179.87,8.0,8.0,8.0,387.875,406.0,0.0,0.0,0.9762500000000001,Freeze,4,2,2021,0,-4.018912529550822,0.0,75239.4,22310.690000000002,0.0,42543.473333333335,28580.754746444905,42543.473333333335,28580.754746444905
2021-06-01,ITO,62772.51,4.0,4.0,4.0,399.5,376.0,0.0,0.0,1.0,Increase,6,2,2021,0,-7.389162561576357,0.0,103179.87,30080.33,0.0,69499.86666666665,36886.208387637686,57702.572499999995,38259.19730074009
2021-07-01,ITO,24586.489999999998,2.0,2.0,2.0,420.0,406.0,0.0,0.0,0.995,Decrease,7,3,2021,0,7.978723404255317,0.0,62772.51,75239.4,0.0,80397.26,20691.57619363733,58716.56,33210.92420911378
2021-08-01,ITO,66396.78,4.0,4.0,4.0,373.75,370.0,0.0,0.0,1.0225,Decrease,8,3,2021,0,-8.866995073891626,0.0,24586.489999999998,103179.87,0.0,63512.956666666665,39301.92159304343,53028.215,32810.3032977897
2021-09-01,ITO,39183.0,4.0,4.0,4.0,406.25,428.0,0.0,0.0,1.0075,Freeze,9,3,2021,0,15.67567567567567,0.0,66396.78,62772.51,0.0,51251.926666666666,23163.93679248486,54938.01,30374.790325832702
2021-11-01,ITO,20878.839999999997,2.0,2.0,2.0,414.0,392.0,0.0,0.0,1.0350000000000001,Freeze,11,4,2021,0,-8.41121495327103,0.0,39183.0,24586.489999999998,0.0,43388.75666666666,21220.070200765924,52968.63375,28667.951547770917
2021-12-01,ITO,58418.71,3.0,3.0,3.0,408.6666666666667,395.0,0.0,0.0,0.93,Freeze,12,4,2021,1,0.7653061224489832,0.0,20878.839999999997,66396.78,0.0,42152.87333333333,22903.83867767441,49403.10111111111,28871.044702140778
2022-01-01,ITO,59607.14,3.0,3.0,3.0,413.3333333333333,427.0,0.0,0.0,1.0266666666666666,Increase,1,1,2022,0,8.101265822784809,0.0,58418.71,39183.0,0.0,39493.51666666666,18771.861265053987,50304.662,27368.779579046226
2022-02-01,ITO,12202.97,1.0,1.0,1.0,367.0,367.0,0.0,0.0,0.93,Freeze,2,1,2022,0,-14.051522248243565,0.0,59607.14,20878.839999999997,0.0,46301.56333333333,22024.74149061991,51150.34181818182,26115.359541569713
2022-03-01,ITO,56660.119999999995,3.0,3.0,3.0,400.6666666666667,399.0,0.0,0.0,0.9466666666666667,Decrease,3,1,2022,0,8.719346049046317,-4.316546762589923,12202.97,58418.71,22310.690000000002,43409.60666666667,27032.27183386986,47904.7275,27320.670935075756
2022-04-01,ITO,57078.01,4.0,4.0,4.0,370.75,343.0,0.0,0.0,1.04,Freeze,4,2,2022,0,-14.035087719298245,-16.747572815533985,56660.119999999995,59607.14,30080.33,42823.409999999996,26558.986069978284,50767.18,26170.573680220237
2022-05-01,ITO,49159.55,4.0,4.0,4.0,391.75,437.0,0.0,0.0,0.995,Freeze,5,2,2022,0,27.405247813411073,3.309692671394804,57078.01,12202.97,75239.4,41980.36666666667,25788.828437833967,53016.986666666664,25378.998916763776
2022-06-01,ITO,44858.91,4.0,4.0,4.0,395.75,371.0,0.0,0.0,1.0325,Decrease,6,2,2022,0,-15.102974828375281,-8.62068965517241,49159.55,56660.119999999995,103179.87,54299.22666666666,4455.992054686987,50843.66583333333,24400.807974947154
2022-07-01,ITO,37092.96,3.0,3.0,3.0,393.3333333333333,434.0,0.0,0.0,0.93,Increase,7,3,2022,0,16.981132075471695,15.42553191489362,44858.91,57078.01,62772.51,50365.49000000001,6198.17067086736,45983.58583333334,17996.687151365823
2022-09-01,ITO,13291.97,2.0,2.0,2.0,406.0,431.0,0.0,0.0,0.95,Freeze,9,3,2022,0,-0.691244239631339,6.157635467980294,37092.96,49159.55,24586.489999999998,43703.80666666667,6115.664014645826,43843.62333333333,17333.389249660915
2022-10-01,ITO,15974.87,2.0,2.0,2.0,374.0,380.0,0.0,0.0,1.0150000000000001,Freeze,10,4,2022,0,-11.832946635730856,2.7027027027026973,13291.97,44858.91,66396.78,31747.946666666667,16448.246134194193,42902.41333333334,18724.912995782983
2022-12-01,ITO,84277.73999999999,5.0,5.0,5.0,395.6,433.0,0.0,0.0,0.9780000000000001,Freeze,12,4,2022,1,13.94736842105264,1.1682242990654235,15974.87,37092.96,39183.0,22119.933333333334,13036.2239077516,38700.5875,18630.593789865747
2023-01-01,ITO,60255.009999999995,4.0,4.0,4.0,406.0,392.0,0.0,0.0,1.01,Freeze,1,1,2023,0,-9.468822170900692,0.0,84277.73999999999,13291.97,20878.839999999997,37848.19333333333,40231.53726688347,42458.4825,22814.811944732555
2023-02-01,ITO,29320.74,2.0,2.0,2.0,419.5,432.0,0.0,0.0,1.0050000000000001,Freeze,2,1,2023,0,10.20408163265305,9.367088607594942,60255.009999999995,15974.87,58418.71,53502.54,34648.483385061736,45739.829999999994,22253.703692664487
2023-04-01,ITO,74914.27,3.0,3.0,3.0,383.0,397.0,0.0,0.0,1.04,Freeze,4,2,2023,0,-8.10185185185185,-7.025761124121777,29320.74,84277.73999999999,59607.14,57951.16333333333,27550.839267572825,43314.99916666667,22331.745589835053
2023-05-01,ITO,41073.479999999996,3.0,3.0,3.0,408.6666666666667,375.0,0.0,0.0,1.0666666666666667,Freeze,5,2,2023,0,-5.5415617128463435,2.1798365122615904,74914.27,60255.009999999995,12202.97,54830.006666666675,23275.856382531514,44590.59333333333,23739.743910905392
2023-06-01,ITO,72454.48,5.0,5.0,5.0,384.8,371.0,0.0,0.0,0.9880000000000001,Freeze,6,2,2023,0,-1.0666666666666713,-7.017543859649122,41073.479999999996,29320.74,56660.119999999995,48436.16333333333,23671.698795511773,46996.46916666667,21518.032457414305
2023-07-01,ITO,86551.47,5.0,5.0,5.0,380.0,357.0,0.0,0.0,1.006,Increase,7,3,2023,0,-3.7735849056603765,4.081632653061229,72454.48,74914.27,57078.01,62814.07666666666,18868.036444686888,48312.66583333333,22617.80998440889
2023-08-01,ITO,75331.74,5.0,5.0,5.0,378.6,428.0,0.0,0.0,1.026,Freeze,8,3,2023,0,19.887955182072826,-2.0594965675057253,86551.47,41073.479999999996,49159.55,66693.14333333333,23279.962279824085,50768.7875,25118.27132050949
2023-09-01,ITO,48125.14,4.0,4.0,4.0,389.75,377.0,0.0,0.0,1.0,Increase,9,3,2023,0,-11.91588785046729,1.6172506738544534,75331.74,72454.48,44858.91,78112.56333333334,7448.557952612801,52949.80333333332,26083.554771752024
2023-10-01,ITO,19766.440000000002,2.0,2.0,2.0,378.5,401.0,0.0,0.0,1.065,Freeze,10,4,2023,0,6.366047745358094,-7.603686635944696,48125.14,86551.47,37092.96,70002.78333333334,19759.656972822984,53221.989166666666,26008.383132183804
2023-11-01,ITO,4594.24,1.0,1.0,1.0,364.0,364.0,0.0,0.0,0.97,Freeze,11,4,2023,0,-9.22693266832918,-15.545243619489558,19766.440000000002,75331.74,13291.97,47741.10666666667,27784.640581143627,51778.112499999996,27427.436089528088
2023-12-01,ITO,103898.37,6.0,6.0,6.0,396.3333333333333,416.0,0.0,0.0,0.9733333333333333,Freeze,12,4,2023,1,14.28571428571428,9.473684210526322,4594.24,48125.14,15974.87,24161.940000000002,22095.81699983056,51053.301666666666,28625.69920628088
2024-01-01,ITO,71068.92,5.0,5.0,5.0,414.0,419.0,0.0,0.0,0.984,Freeze,1,1,2024,0,0.7211538461538547,-3.23325635103926,103898.37,19766.440000000002,84277.73999999999,42753.01666666667,53494.06124892401,58380.26,30047.886423135264
2024-02-01,ITO,53408.83,4.0,4.0,4.0,391.75,359.0,0.0,0.0,1.0025,Freeze,2,1,2024,0,-14.319809069212408,-8.418367346938771,71068.92,4594.24,60255.009999999995,59853.84333333333,50593.09258430081,57279.525,29244.13457156293
2024-03-01,ITO,63852.99,4.0,4.0,4.0,375.5,419.0,0.0,0.0,1.0275,Freeze,3,1,2024,0,16.713091922005564,-3.009259259259256,53408.83,103898.37,29320.74,76125.37333333334,25621.75252762841,56709.01,29247.589482105734
2024-04-01,ITO,18673.75,1.0,1.0,1.0,432.0,432.0,0.0,0.0,0.97,Freeze,4,2,2024,0,3.1026252983293645,8.816120906801018,63852.99,71068.92,74914.27,62776.91333333333,8879.085000518562,59586.6975,27979.18461370756
